LTXV1;3;3;xxx
LTXV1;3;4;xxx
LTXV1;4;1;xxx
LTXV1;4;2;xxx
LTXV1;4;3;xxx
LTXV1;4;4;xxx
LTXV1;5;1;xxx
LTXV1;5;2;xxx
LTXV1;5;3;xxx
LTXV1;5;4;xxx
LTXV1;6;1;xxx
LTXV1;6;2;xxx
LTXV1;6;3;xxx
LTXV1;6;4;xxx
LTXV1;7;1;xxx
LTXV1;7;2;xxx
LTXV1;7;3;xxx
LTXV1;7;4;xxx
LTXV1;8;1;xxx
LTXV1;8;2;xxx
LTXV1;8;3;xxx
LTXV1;8;4;xxx
LTXV1;9;1;xxx
LTXV1;9;2;xxx
LTXV1;9;3;xxx
LTXV1;9;4;xxx
LTXV1;10;1;xxx
LTXV1;10;2;xxx
LTXV1;10;3;xxx
LTXV1;10;4;xxx
SBO1;1;1;73
SBO1;1;2;74
SBO1;1;3;77
SBO1;1;4;78
SBO1;2;1;81
SBO1;2;2;82
SBO1;2;3;85
SBO1;2;4;86
SBO1;3;1;89
SBO1;3;2;90
SBO1;3;3;93
SBO1;3;4;94
SBO1;4;1;97
SBO1;4;2;98
SBO1;4;3;290
SBO1;4;4;292
SBO1;5;1;291
SBO1;5;2;293
SBO1;5;3;294
SBO1;5;4;04
SBO1;6;1;145
SBO1;6;2;146
SBO1;6;3;27
SBO1;6;4;147
SBO1;7;1;164
SBO1;7;2;165
SBO1;7;3;168
SBO1;7;4;169
SBO1;8;1;170
SBO1;8;2;172
SBO1;8;3;71
SBO1;8;4;72
SBO1;9;1;69
SBO1;9;2;68
SBO1;9;3;67
SBO1;9;4;101
SBO1;10;1;95
SBO1;10;2;91
SBO1;10;3;76
SBO1;10;4;238
